8,64,selective,5295.60595703125,13930609152,18616418304
8,64,selective,5323.17138671875,13930609664,18616418304
8,64,selective,5311.6044921875,13930610176,18616418304
8,64,selective,5303.630859375,13930610688,18616418304
8,64,selective,5346.02294921875,13930611200,18616418304
8,64,selective,5299.96142578125,13930611712,18616418304
8,64,selective,5292.2919921875,13930612224,18616418304
8,64,selective,5287.35791015625,13930612736,18616418304
8,64,selective,5273.810546875,13930613248,18616418304
8,64,selective,5280.091796875,13930613760,18616418304
8,256,selective,5309.9072265625,18300841472,23731372032
8,256,selective,5357.1982421875,18300841984,23731372032
8,256,selective,5320.12060546875,18300842496,23731372032
8,256,selective,5305.77099609375,18300843008,23731372032
8,256,selective,5284.40380859375,18300843520,23731372032
8,256,selective,5315.1982421875,18300844032,23731372032
8,256,selective,5339.775390625,18300844544,23731372032
8,256,selective,5314.63525390625,18300845056,23731372032
8,256,selective,5278.3759765625,18300845568,23731372032
8,256,selective,5282.08251953125,18300846080,23731372032
8,1024,full,5453.12451171875,15297190912,20531118080
8,1024,full,5457.35888671875,15297191424,20531118080
8,1024,full,5458.646484375,15297191936,20531118080
8,1024,full,5425.7275390625,15297192448,20531118080
8,1024,full,5425.158203125,15297192960,20531118080
8,1024,full,5423.1923828125,15297193472,20531118080
8,1024,full,5430.3876953125,15297193984,20531118080
8,1024,full,5445.59375,15297194496,20531118080
8,1024,full,5424.7890625,15297195008,20531118080
8,1024,full,5442.3955078125,15297195520,20531118080
4,4096,full,5852.37451171875,22415989760,27183284224
4,4096,full,5863.3515625,22415990272,27183284224
4,4096,full,5851.37548828125,22415990784,27183284224
4,4096,full,5846.9853515625,22415991296,27183284224
4,4096,full,5860.611328125,22415991808,27183284224
4,4096,full,5841.9931640625,22415992320,27183284224
4,4096,full,5845.90234375,22415992832,27183284224
4,4096,full,6173.923828125,22415993344,27183284224
4,4096,full,6022.5869140625,22415993856,27183284224
4,4096,full,5848.32763671875,22415994368,27183284224
4,8192,full,11173.8408203125,36664204288,45470449664
4,8192,full,11284.3740234375,36664204800,45470449664
4,8192,full,11209.9833984375,36664205312,45470449664
4,8192,full,11187.14453125,36664205824,45470449664
4,8192,full,11241.462890625,36664206336,45470449664
4,8192,full,11195.375,36664206848,45470449664
4,8192,full,11175.947265625,36664207360,45470449664
4,8192,full,11171.3984375,36664207872,45470449664
4,8192,full,11194.630859375,36664208384,45470449664
4,8192,full,11202.44921875,36664208896,45470449664
