2,64,selective,5410.56103515625,23720221696,35729178624
2,64,selective,5385.81103515625,23720222208,35729178624
2,64,selective,5378.916015625,23720222720,35729178624
2,64,selective,5407.47412109375,23720223232,35729178624
2,64,selective,5503.53564453125,23720223744,35729178624
2,64,selective,5550.896484375,23720224256,35729178624
2,64,selective,5402.73388671875,23720224768,35729178624
2,64,selective,5401.65625,23720225280,35729178624
2,64,selective,5376.9775390625,23720225792,35729178624
2,64,selective,5501.19873046875,23720226304,35729178624
2,256,selective,5423.1787109375,26056782848,48549068800
2,256,selective,5413.16162109375,26056783360,48549068800
2,256,selective,5419.79443359375,26056783872,48549068800
2,256,selective,5430.39501953125,26056784384,48549068800
2,256,selective,5389.3115234375,26056784896,48549068800
2,256,selective,5379.5859375,26056785408,48549068800
2,256,selective,5399.2109375,26056785920,48549068800
2,256,selective,5400.23974609375,26056786432,48549068800
2,256,selective,5377.0205078125,26056786944,48549068800
2,256,selective,5398.58349609375,26056787456,48549068800
2,1024,full,5480.97216796875,24671500288,40204500992
2,1024,full,5482.09765625,24671500800,40204500992
2,1024,full,5464.13525390625,24671501312,40204500992
2,1024,full,5511.5791015625,24671501824,40204500992
2,1024,full,5552.17431640625,24671502336,40204500992
2,1024,full,5422.8466796875,24671502848,40204500992
2,1024,full,5433.05224609375,24671503360,40204500992
2,1024,full,5427.646484375,24671503872,40204500992
2,1024,full,5415.45703125,24671504384,40204500992
2,1024,full,5428.23583984375,24671504896,40204500992
2,64,selective,5698.56005859375,23720221696,35729178624
2,64,selective,5402.859375,23720222208,35729178624
2,64,selective,5377.89111328125,23720222720,35729178624
2,64,selective,5404.01025390625,23720223232,35729178624
2,64,selective,5504.5634765625,23720223744,35729178624
2,64,selective,5367.71630859375,23720224256,35729178624
2,64,selective,5397.35595703125,23720224768,35729178624
2,64,selective,5388.8720703125,23720225280,35729178624
2,64,selective,5370.865234375,23720225792,35729178624
2,64,selective,5415.45458984375,23720226304,35729178624
2,256,selective,5509.94287109375,26056782848,48549068800
2,256,selective,5409.61962890625,26056783360,48549068800
2,256,selective,5396.69091796875,26056783872,48549068800
2,256,selective,5420.91455078125,26056784384,48549068800
2,256,selective,5412.69091796875,26056784896,48549068800
2,256,selective,5527.4833984375,26056785408,48549068800
2,256,selective,5402.3701171875,26056785920,48549068800
2,256,selective,5396.060546875,26056786432,48549068800
2,256,selective,5379.41748046875,26056786944,48549068800
2,256,selective,5403.1982421875,26056787456,48549068800
2,1024,full,5451.19970703125,24671500288,40204500992
2,1024,full,5431.0791015625,24671500800,40204500992
2,1024,full,5427.021484375,24671501312,40204500992
2,1024,full,5435.9892578125,24671501824,40204500992
2,1024,full,5424.10205078125,24671502336,40204500992
2,1024,full,5420.119140625,24671502848,40204500992
2,1024,full,5472.94677734375,24671503360,40204500992
2,1024,full,5429.15478515625,24671503872,40204500992
2,1024,full,5418.19189453125,24671504384,40204500992
2,1024,full,5429.39453125,24671504896,40204500992
2,64,selective,5409.26806640625,23720221696,35729178624
2,64,selective,5387.07421875,23720222208,35729178624
2,64,selective,5475.13671875,23720222720,35729178624
2,64,selective,5412.36474609375,23720223232,35729178624
2,64,selective,5384.72705078125,23720223744,35729178624
2,64,selective,5375.1533203125,23720224256,35729178624
2,64,selective,5400.896484375,23720224768,35729178624
2,64,selective,5495.8701171875,23720225280,35729178624
2,64,selective,5378.47412109375,23720225792,35729178624
2,64,selective,5419.6875,23720226304,35729178624
2,256,selective,5404.970703125,26056782848,48549068800
2,256,selective,5388.2431640625,26056783360,48549068800
2,256,selective,5369.1044921875,26056783872,48549068800
2,256,selective,5403.328125,26056784384,48549068800
2,256,selective,5389.91015625,26056784896,48549068800
2,256,selective,5373.70654296875,26056785408,48549068800
2,256,selective,5434.37060546875,26056785920,48549068800
2,256,selective,5390.31201171875,26056786432,48549068800
2,256,selective,5368.1796875,26056786944,48549068800
2,256,selective,5394.0302734375,26056787456,48549068800
2,1024,full,5447.52734375,24671500288,40204500992
2,1024,full,5443.65673828125,24671500800,40204500992
2,1024,full,5481.2763671875,24671501312,40204500992
2,1024,full,5482.56396484375,24671501824,40204500992
2,1024,full,5583.736328125,24671502336,40204500992
2,1024,full,5443.89697265625,24671502848,40204500992
2,1024,full,5481.12548828125,24671503360,40204500992
2,1024,full,5472.4716796875,24671503872,40204500992
2,1024,full,5421.7568359375,24671504384,40204500992
2,1024,full,5498.1455078125,24671504896,40204500992
1,4096,full,6220.22509765625,28060669952,43301994496
1,4096,full,6085.07666015625,28060670464,43301994496
1,4096,full,5997.6220703125,28060670976,43301994496
1,4096,full,6018.75341796875,28060671488,43301994496
1,4096,full,6009.97509765625,28060672000,43301994496
1,4096,full,6005.68310546875,28060672512,43301994496
1,4096,full,6011.73046875,28060673024,43301994496
1,4096,full,6050.92919921875,28060673536,43301994496
1,4096,full,6014.72314453125,28060674048,43301994496
1,4096,full,6038.28369140625,28060674560,43301994496
1,8192,full,10663.7978515625,36490843136,54383345664
1,8192,full,10581.3935546875,36490843648,54383345664
1,8192,full,10584.4501953125,36490844160,54383345664
1,8192,full,10703.087890625,36490844672,54383345664
1,8192,full,10605.0732421875,36490845184,54383345664
1,8192,full,10646.044921875,36490845696,54383345664
1,8192,full,10586.4482421875,36490846208,54383345664
1,8192,full,10576.7333984375,36490846720,54383345664
1,8192,full,10674.1875,36490847232,54383345664
1,8192,full,10599.58203125,36490847744,54383345664
2,64,selective,5397.80517578125,23720221696,35729178624
2,64,selective,5426.05712890625,23720222208,35729178624
2,64,selective,5379.623046875,23720222720,35729178624
2,64,selective,5396.8583984375,23720223232,35729178624
2,64,selective,5373.38916015625,23720223744,35729178624
2,64,selective,5362.86962890625,23720224256,35729178624
2,64,selective,5393.66650390625,23720224768,35729178624
2,64,selective,5512.2412109375,23720225280,35729178624
2,64,selective,5370.494140625,23720225792,35729178624
2,64,selective,5477.40087890625,23720226304,35729178624
2,256,selective,5457.14306640625,26056782848,48549068800
2,256,selective,5786.88916015625,26056783360,48549068800
2,256,selective,5483.90185546875,26056783872,48549068800
2,256,selective,5430.63134765625,26056784384,48549068800
2,256,selective,5413.47216796875,26056784896,48549068800
2,256,selective,5503.4033203125,26056785408,48549068800
2,256,selective,5515.30419921875,26056785920,48549068800
2,256,selective,5404.51025390625,26056786432,48549068800
2,256,selective,5438.16064453125,26056786944,48549068800
2,256,selective,5526.95849609375,26056787456,48549068800
2,1024,full,5466.77099609375,24671500288,40204500992
2,1024,full,5443.7138671875,24671500800,40204500992
2,1024,full,5416.3369140625,24671501312,40204500992
2,1024,full,5428.05419921875,24671501824,40204500992
