1,128,selective,2489.379150390625,63616168448,80589357056
1,128,selective,2493.725830078125,63616168960,80589357056
1,128,selective,2491.27685546875,63616169472,80589357056
1,128,selective,2487.50634765625,63616169984,80589357056
1,128,selective,2484.664306640625,63616170496,80589357056
1,128,selective,2485.693115234375,63616171008,80589357056
1,128,selective,2491.115478515625,63616171520,80589357056
1,128,selective,2491.57666015625,63616172032,80589357056
1,128,selective,2493.843505859375,63616172544,80589357056
1,128,selective,2480.22607421875,63616173056,80589357056
1,512,selective,2532.30859375,63616567808,72427241472
1,512,selective,2531.5458984375,63616568320,72427241472
1,512,selective,2533.484619140625,63616568832,72427241472
1,512,selective,2527.4287109375,63616569344,72427241472
1,512,selective,2530.3623046875,63616569856,72427241472
1,512,selective,2526.98388671875,63616570368,72427241472
1,512,selective,2539.13232421875,63616570880,72427241472
1,512,selective,2526.24365234375,63616571392,72427241472
1,512,selective,2536.95556640625,63616571904,72427241472
1,512,selective,2527.926513671875,63616572416,72427241472
1,2048,full,3483.197998046875,63618165248,75702992896
1,2048,full,3482.265625,63618165760,75702992896
1,2048,full,3484.83837890625,63618166272,75702992896
1,2048,full,3479.31103515625,63618166784,75702992896
1,2048,full,3480.598388671875,63618167296,75702992896
1,2048,full,3481.48095703125,63618167808,75702992896
1,2048,full,3483.621337890625,63618168320,75702992896
1,2048,full,3483.281982421875,63618168832,75702992896
1,2048,full,3482.1103515625,63618169344,75702992896
1,2048,full,3480.206298828125,63618169856,75702992896
1,8192,full,11341.9208984375,63676549120,82359353344
1,8192,full,11334.59375,63676549632,82359353344
1,8192,full,11347.09375,63676550144,82359353344
1,8192,full,11345.91796875,63676550656,82359353344
1,8192,full,11343.244140625,63676551168,82359353344
1,8192,full,11335.814453125,63676551680,82359353344
1,8192,full,11348.4462890625,63676552192,82359353344
1,8192,full,11338.513671875,63676552704,82359353344
1,8192,full,11346.552734375,63676553216,82359353344
1,8192,full,11347.0322265625,63676553728,82359353344
